hosts_time_as_user_years,hosts_time_as_user_months,hosts_time_as_host_years,hosts_time_as_host_months,host_is_superhost,host_listings_count,host_has_profile_pic,host_identity_verified,latitude,longitude,accommodates,bathrooms,bedrooms,beds,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,availability_eoy,number_of_reviews_ly,estimated_occupancy_l365d,estimated_revenue_l365d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,has_reviews,room_Hotel room,room_Private room,room_Shared room,nbhd_Bourse,nbhd_Buttes-Chaumont,nbhd_Buttes-Montmartre,nbhd_Entrepôt,nbhd_Gobelins,nbhd_Hôtel-de-Ville,nbhd_Louvre,nbhd_Luxembourg,nbhd_Ménilmontant,nbhd_Observatoire,nbhd_Opéra,nbhd_Palais-Bourbon,nbhd_Panthéon,nbhd_Passy,nbhd_Popincourt,nbhd_Reuilly,nbhd_Temple,nbhd_Vaugirard,nbhd_Élysée,amenity_count,has_wifi,has_kitchen,has_ac
12.0,8.0,5.0,2.0,0.0,2.0,1.0,1.0,48.88968276977539,2.3214430809021,1.5,0.0,2.0,1.0,-0.3333333333333333,-0.5021897810218978,1,3,21,21,3.0,21.0,1.0,10,32,47,-0.4933920704845815,-0.20930232558139536,5,1,91,0,52,17195.0,4.8,5.0,4.8,4.8,5.0,4.8,4.8,0.0,1,1,0,0,0.7414965986394556,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3157894736842105,True,True,False
12.0,0.0,2.0,9.0,1.0,5.0,1.0,1.0,48.8900038,2.3191536,-0.5,0.0,0.0,-1.0,-0.3333333333333333,0.0,1,1,365,365,1.0,365.0,1.0,17,47,77,0.6563876651982379,0.9069767441860465,50,5,182,25,255,47723.0,4.83,4.79,4.66,4.94,4.92,4.91,4.62,0.0,3,3,0,0,0.8095238095238094,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.47368421052631576,True,True,False
13.0,6.0,13.0,6.0,0.0,1.0,1.0,1.0,48.88383,2.29261,0.5,0.0,0.0,0.0,1.6666666666666667,-0.48759124087591244,7,7,31,31,7.0,31.0,1.0,3,19,39,-0.3436123348017621,0.7906976744186046,3,0,125,1,42,5950.0,4.63,4.77,4.69,4.85,4.71,4.79,4.75,0.0,1,1,0,0,-0.14965986394557823,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.05263157894736842,True,True,True
10.0,11.0,7.0,0.0,1.0,2.0,1.0,1.0,48.85311292451654,2.32038402963866,0.5,2.0,1.0,1.0,1.3333333333333333,-0.44525547445255476,6,365,60,60,199.8,60.0,1.0,7,7,25,0.2907488986784141,0.5348837209302325,9,3,101,9,108,54234.0,4.95,4.92,4.97,5.0,4.92,4.97,4.92,0.0,1,1,0,0,0.326530612244898,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.6842105263157895,True,True,False
12.0,4.0,4.0,2.0,0.0,1.0,1.0,1.0,48.8602,2.38233,-0.5,0.0,0.0,-1.0,0.3333333333333333,1.1094890510948905,3,3,1125,1125,3.0,1125.0,1.0,0,18,31,-0.28634361233480177,0.27906976744186046,2,0,63,3,21,2387.0,4.62,4.42,4.42,4.69,4.73,4.88,4.5,0.0,1,1,0,0,-0.08163265306122447,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,-0.5263157894736842,True,True,False
4.0,0.0,4.0,0.0,0.0,532.0,1.0,1.0,48.84932,2.38303,-1.0,1.0,0.0,-1.0,9.333333333333334,-0.0948905109489051,30,30,300,300,30.0,300.0,1.0,17,47,77,-0.07929515418502203,-0.32558139534883723,0,0,182,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450,260,190,0,-0.4285714285714285,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,-0.7368421052631579,True,True,False
13.0,0.0,9.0,11.0,0.0,1.0,1.0,1.0,48.85512079232735,2.400973959556957,-0.5,0.0,0.0,-1.0,0.0,-0.5109489051094891,2,2,15,15,2.0,15.0,1.0,0,0,0,-0.6035242290748899,0.27906976744186046,1,0,0,1,10,800.0,4.62,4.65,4.58,4.88,4.77,4.77,4.54,0.0,1,1,0,0,0.11564625850340138,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,-0.3157894736842105,True,True,False
13.0,0.0,10.0,11.0,1.0,30.0,1.0,1.0,48.8382227,2.3075856,1.0,0.0,1.0,1.0,-0.3333333333333333,-0.5124087591240876,1,3,14,14,2.1,14.0,1.0,4,8,16,-0.2643171806167401,1.6046511627906976,23,1,61,30,239,80543.0,4.9,4.9,4.93,4.71,4.8,4.71,4.67,0.0,21,21,0,0,1.074829931972789,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.42105263157894735,True,True,False
1.0,10.0,1.0,10.0,1.0,134.0,1.0,1.0,48.86943,2.30272,0.5,1.0,1.0,0.0,9.333333333333334,0.34306569343065696,30,90,600,600,78.9,600.0,1.0,11,41,71,0.6299559471365639,-0.32558139534883723,0,0,179,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113,113,0,0,-0.4285714285714285,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1.0,True,True,False
2.0,10.0,2.0,9.0,0.0,1.0,1.0,1.0,48.82443882680317,2.329139783978462,0.5,0.0,0.0,0.0,0.3333333333333333,-0.38686131386861317,3,3,100,100,3.0,100.0,1.0,0,17,47,0.5242290748898678,-0.18604651162790697,0,0,153,0,0,0.0,4.83,4.67,5.0,5.0,5.0,4.5,4.5,0.0,1,1,0,0,-0.3061224489795918,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.8947368421052632,True,True,False
3.0,8.0,2.0,2.0,0.0,1.0,1.0,1.0,48.86852596787995,2.4051752279870016,0.5,0.0,0.0,0.0,1.0,-0.5182481751824818,5,5,10,10,5.0,10.0,1.0,1,1,1,-0.2555066079295154,0.046511627906976744,8,0,12,9,83,9709.0,5.0,4.88,4.94,4.94,4.94,4.94,4.81,0.0,1,1,0,0,-0.006802721088435379,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.3157894736842105,True,True,False
13.0,8.0,13.0,7.0,0.0,2.0,1.0,1.0,48.85006,2.37992,0.5,1.0,2.0,1.0,0.0,1.1094890510948905,2,2,1125,1125,2.0,1125.0,1.0,19,49,79,0.6563876651982379,0.27906976744186046,7,2,183,5,73,26937.0,4.69,4.81,4.65,5.0,4.96,4.88,4.58,0.0,1,1,0,0,-0.31972789115646255,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.631578947368421,True,True,False
14.0,4.0,13.0,7.0,1.0,4.0,1.0,1.0,48.85753,2.30299,0.5,0.0,0.0,-1.0,9.333333333333334,-0.08321167883211679,30,30,308,308,30.0,308.0,1.0,12,25,34,0.3303964757709251,2.813953488372093,3,0,111,2,180,18452.0,4.7,4.76,4.61,4.89,4.85,4.95,4.69,0.0,1,1,0,0,0.38775510204081626,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,-0.15789473684210525,True,True,True
3.0,6.0,3.0,1.0,1.0,5.0,1.0,1.0,48.8675878,2.2898288,1.5,1.0,1.0,1.0,-0.3333333333333333,1.1094890510948905,1,4,2,1125,3.0,104.5,1.0,3,21,51,0.12334801762114538,2.883720930232558,24,0,157,28,250,161875.0,4.99,4.96,5.0,5.0,5.0,4.99,4.92,0.0,5,5,0,0,2.027210884353741,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.5789473684210527,True,True,True
2.0,9.0,2.0,3.0,1.0,1.0,1.0,1.0,48.866343956278335,2.382896089764557,0.5,0.0,0.0,-1.0,0.0,0.0,2,2,365,365,2.0,365.0,1.0,6,20,23,-0.5022026431718062,0.23255813953488372,9,1,57,14,94,19599.0,4.88,4.75,4.79,4.83,4.92,4.63,4.75,0.0,1,1,0,0,0.1768707482993197,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.631578947368421,True,True,False
1.0,9.0,1.0,9.0,1.0,2.0,1.0,1.0,48.8403844,2.2841536,0.5,0.0,0.0,0.0,-0.3333333333333333,-0.48905109489051096,1,3,30,30,3.0,30.0,1.0,13,31,55,0.31277533039647576,-0.023255813953488372,13,3,107,7,135,32220.0,5.0,5.0,4.92,4.92,5.0,5.0,4.92,0.0,1,1,0,0,0.5442176870748298,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.631578947368421,True,True,False
9.0,11.0,1.0,11.0,0.0,1.0,1.0,1.0,48.84394041220653,2.290034047441982,0.0,0.0,0.0,-1.0,0.0,-0.48905109489051096,2,3,30,30,3.0,30.0,1.0,3,33,57,-0.3744493392070485,0.4418604651162791,11,2,118,11,114,13262.0,4.76,4.7,4.45,5.0,4.97,4.94,4.55,0.0,1,1,0,0,0.5578231292517005,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.3157894736842105,True,True,False
8.0,6.0,3.0,3.0,0.0,1.0,1.0,1.0,48.871954,2.3775328,0.5,0.0,1.0,1.0,9.333333333333334,1.1094890510948905,30,30,1125,1125,30.0,1125.0,1.0,29,59,89,0.7092511013215859,-0.32558139534883723,0,0,197,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,-0.4285714285714285,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,-0.9473684210526315,True,True,True
10.0,9.0,7.0,7.0,1.0,1.0,1.0,1.0,48.867645,2.3832571,-0.5,0.0,0.0,-1.0,0.0,0.0,2,2,365,365,2.0,365.0,1.0,5,35,65,-0.21145374449339208,0.3488372093023256,23,2,155,25,239,26290.0,4.9,4.83,4.97,4.83,4.9,4.69,4.59,0.0,1,1,0,0,1.020408163265306,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,-0.2631578947368421,True,True,False
10.0,3.0,10.0,3.0,0.0,30.0,1.0,1.0,48.87131,2.35956,1.0,0.0,0.0,0.0,-0.3333333333333333,0.0,1,2,365,365,1.1,365.0,1.0,7,30,42,-0.0881057268722467,2.953488372093023,26,1,42,34,255,37995.0,4.66,4.73,4.55,4.89,4.8,4.93,4.48,0.0,27,25,2,0,1.5986394557823127,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.0,True,True,False
11.0,9.0,2.0,4.0,0.0,1.0,0.0,1.0,48.874429117211854,2.353790979875823,0.5,0.0,0.0,0.0,-0.3333333333333333,0.0,1,1,365,365,1.0,365.0,1.0,29,59,89,0.2907488986784141,-0.32558139534883723,0,0,194,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,-0.4285714285714285,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.368421052631579,True,True,False
2.0,3.0,2.0,1.0,0.0,1.0,1.0,1.0,48.85759,2.30872,-0.5,0.0,0.0,-1.0,0.0,-0.35766423357664234,2,2,120,120,2.0,120.0,1.0,23,53,83,-0.13215859030837004,-0.32558139534883723,0,0,173,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,-0.4285714285714285,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,-1.4210526315789473,True,True,False
15.0,5.0,12.0,8.0,0.0,48.0,1.0,1.0,48.86390249999999,2.3450786,1.5,1.5,1.0,1.0,-0.3333333333333333,0.0,1,2,365,365,2.0,365.0,1.0,3,5,15,0.32158590308370044,0.5348837209302325,37,7,99,5,255,114240.0,4.89,4.86,4.89,4.97,4.95,4.92,4.73,0.0,18,18,0,0,2.91156462585034,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.5263157894736842,True,True,True
14.0,10.0,0.0,2.0,0.0,1.0,1.0,1.0,48.89597,2.34818,-0.5,0.0,0.0,-1.0,0.3333333333333333,-0.4905109489051095,3,7,29,29,5.7,29.0,1.0,17,47,77,0.6563876651982379,-0.32558139534883723,0,0,184,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,-0.4285714285714285,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.0,True,True,False
3.0,7.0,3.0,7.0,1.0,1.0,1.0,1.0,48.85917,2.37999,0.5,0.0,1.0,0.0,0.6666666666666666,-0.0072992700729927005,4,4,360,360,4.0,360.0,1.0,17,47,77,0.2687224669603524,0.4418604651162791,6,2,155,4,62,27730.0,4.73,4.76,4.82,4.09,4.48,4.94,4.61,0.0,1,1,0,0,0.08843537414965985,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.10526315789473684,True,True,False
15.0,2.0,2.0,5.0,1.0,1.0,1.0,1.0,48.88855470000001,2.344048507934557,0.0,0.0,0.0,0.0,0.3333333333333333,-0.31386861313868614,3,3,150,150,3.0,150.0,1.0,6,6,20,-0.5418502202643172,0.09302325581395349,6,0,80,13,62,18992.0,4.94,4.94,5.0,4.89,5.0,4.94,4.83,0.0,1,1,0,0,0.1768707482993197,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8947368421052632,True,True,False
3.0,4.0,3.0,4.0,0.0,9.0,1.0,1.0,48.8707225,2.3618042,-0.5,0.0,0.0,0.0,-0.3333333333333333,0.0,1,3,365,365,2.9,365.0,1.0,5,10,25,0.3039647577092511,-0.32558139534883723,0,0,101,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,9,0,0,-0.4285714285714285,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.105263157894737,True,True,False
12.0,11.0,9.0,1.0,1.0,1.0,1.0,1.0,48.87121,2.377,0.0,0.0,0.0,0.0,0.3333333333333333,0.5328467153284672,3,3,730,730,3.0,730.0,1.0,2,8,8,-0.8590308370044053,2.116279069767442,14,1,8,13,146,16012.0,4.86,4.92,4.77,4.93,4.93,4.65,4.76,0.0,1,1,0,0,0.2244897959183673,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.631578947368421,True,True,False
11.0,3.0,9.0,4.0,1.0,48.0,1.0,1.0,48.87067277525646,2.3709565071299847,-0.5,0.0,0.0,-1.0,-0.3333333333333333,1.1094890510948905,1,1,1,1125,1.0,922.1,1.0,20,40,50,0.43171806167400884,2.558139534883721,65,5,130,67,255,77265.0,4.69,4.75,4.73,4.85,4.91,4.67,4.68,0.0,46,10,36,0,3.4217687074829928,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.2631578947368421,True,True,False
11.0,10.0,11.0,0.0,0.0,1.0,1.0,1.0,48.8799007787069,2.2987035575999024,-0.5,-0.5,0.0,-1.0,-0.3333333333333333,-0.5226277372262774,1,1,7,7,1.0,7.0,1.0,18,48,78,-0.5462555066079295,-0.3023255813953488,1,1,79,0,10,1080.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,0.0,1,0,1,0,0.2517006802721088,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.105263157894737,True,True,False
11.0,9.0,11.0,9.0,0.0,3.0,1.0,1.0,48.84536,2.29807,2.0,2.0,3.0,3.0,9.333333333333334,1.1094890510948905,30,30,1125,1125,30.0,1125.0,1.0,28,58,88,-0.11013215859030837,-0.27906976744186046,0,0,178,0,0,0.0,5.0,4.5,4.5,5.0,5.0,4.5,5.0,0.0,2,2,0,0,-0.4149659863945578,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.7368421052631579,True,True,False
6.0,9.0,3.0,0.0,0.0,1.0,1.0,1.0,48.891899647027245,2.3397819956163866,-0.5,0.0,0.0,-1.0,0.3333333333333333,-0.38686131386861317,3,3,100,100,3.0,100.0,1.0,8,38,68,-0.5947136563876652,-0.18604651162790697,1,0,68,0,10,1903.0,4.83,4.83,4.67,4.5,4.83,5.0,4.83,0.0,1,1,0,0,-0.31292517006802717,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.21052631578947367,True,True,False
15.0,0.0,15.0,0.0,0.0,1.0,1.0,1.0,48.88457,2.38151,1.0,0.0,0.0,1.0,0.3333333333333333,-0.491970802919708,3,3,28,28,3.0,28.0,1.0,0,0,1,0.12334801762114538,0.3023255813953488,0,0,62,0,0,0.0,4.88,4.78,4.7,5.0,4.96,4.74,4.59,0.0,1,1,0,0,-0.3265306122448979,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6842105263157895,True,True,False
2.0,4.0,2.0,4.0,0.0,1.0,0.0,1.0,48.85716,2.37771,-0.5,0.0,0.0,-1.0,-0.3333333333333333,0.0,1,1,365,365,1.0,365.0,1.0,23,53,83,0.2643171806167401,-0.32558139534883723,0,0,188,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,-0.4285714285714285,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,-1.2105263157894737,True,True,False
4.0,8.0,2.0,10.0,1.0,1.0,1.0,1.0,48.86262718357853,2.370392685032289,0.5,0.0,0.0,0.0,0.3333333333333333,-0.48905109489051096,3,3,30,30,3.0,30.0,1.0,8,14,14,-0.8325991189427313,0.8372093023255814,13,3,14,17,135,32355.0,4.76,4.82,4.62,4.94,4.92,4.9,4.62,0.0,1,1,0,0,0.5714285714285713,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.42105263157894735,True,True,False
6.0,9.0,3.0,5.0,0.0,1.0,1.0,1.0,48.89012,2.37539,-0.5,0.0,0.0,-1.0,0.0,-0.5109489051094891,2,2,15,15,2.0,15.0,1.0,10,40,70,-0.5859030837004405,1.255813953488372,13,4,70,18,135,16605.0,4.85,4.84,4.87,4.79,4.96,4.66,4.68,0.0,1,1,0,0,0.7278911564625848,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.47368421052631576,True,True,False
1.0,9.0,1.0,8.0,1.0,233.0,1.0,1.0,48.86922518032943,2.346965308480797,1.0,1.0,1.0,1.0,-0.3333333333333333,-0.46715328467153283,1,3,45,45,2.9,45.0,1.0,3,24,54,-0.21585903083700442,-0.20930232558139536,5,5,154,0,52,20826.0,5.0,5.0,5.0,5.0,5.0,5.0,4.8,0.0,226,225,0,1,2.972789115646258,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0526315789473684,True,True,False
11.0,11.0,11.0,10.0,0.0,1.0,1.0,1.0,48.8738899230957,2.359498977661133,1.5,0.5,2.0,2.0,-0.3333333333333333,-0.44525547445255476,1,4,60,60,4.0,60.0,1.0,10,40,50,-0.40969162995594716,0.813953488372093,0,0,78,0,0,0.0,4.71,4.65,4.51,4.9,4.94,4.59,4.45,0.0,1,1,0,0,-0.19727891156462582,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.8421052631578947,True,True,True
0.0,9.0,0.0,9.0,0.0,1.0,1.0,1.0,48.8584963,2.3094129,-0.5,0.0,0.0,-1.0,-0.3333333333333333,0.0,1,3,365,365,3.0,365.0,1.0,11,24,24,-0.788546255506608,-0.27906976744186046,2,0,24,1,21,3549.0,1.5,2.0,2.0,3.0,3.5,4.0,1.5,0.0,1,1,0,0,-0.26530612244897955,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,-1.3157894736842106,True,True,False
8.0,5.0,8.0,5.0,1.0,11.0,1.0,1.0,48.85782,2.38892,2.5,1.0,3.0,3.0,0.0,1.1094890510948905,2,2,1125,1125,2.0,1125.0,1.0,8,11,19,-0.17180616740088106,0.6511627906976745,5,0,90,6,52,40040.0,4.86,4.9,4.83,4.83,4.93,4.86,4.71,0.0,2,1,1,0,0.0748299319727891,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,-0.5263157894736842,True,True,False
2.0,5.0,2.0,5.0,0.0,1.0,1.0,1.0,48.8431019,2.2773035,0.0,0.0,0.0,2.0,-0.3333333333333333,-0.48905109489051096,1,1,30,30,1.0,30.0,1.0,10,39,68,0.6079295154185022,-0.32558139534883723,0,0,173,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,-0.4285714285714285,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-1.0,True,True,False
4.0,8.0,4.0,8.0,0.0,10.0,1.0,1.0,48.83785,2.34616,-0.5,0.0,0.0,-1.0,-0.3333333333333333,1.1094890510948905,1,1,1125,1125,1.0,1125.0,1.0,30,60,90,0.7136563876651982,-0.32558139534883723,0,0,197,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,10,0,-0.4285714285714285,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,-1.2105263157894737,True,False,True
13.0,2.0,13.0,2.0,1.0,2.0,1.0,1.0,48.86602630080155,2.3615010768402613,-0.5,0.5,0.0,-1.0,0.0,0.0,2,2,365,365,2.0,365.0,1.0,1,16,16,-0.8237885462555066,0.46511627906976744,13,0,16,10,135,31582.0,5.0,4.94,4.79,4.94,5.0,4.97,4.91,0.0,2,1,1,0,0.23809523809523805,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.3157894736842105,True,True,False
6.0,3.0,5.0,4.0,0.0,5.0,1.0,1.0,48.90115,2.33672,-0.5,0.0,0.0,-1.0,-0.3333333333333333,0.0,1,2,5,365,1.0,6.0,1.0,14,44,63,0.21585903083700442,-0.3023255813953488,0,0,165,0,0,0.0,3.0,3.0,4.0,5.0,4.0,3.0,3.0,0.0,5,1,4,0,-0.401360544217687,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.5263157894736842,True,True,True
11.0,10.0,11.0,6.0,0.0,1.0,1.0,1.0,48.84706,2.37772,0.5,0.0,1.0,0.0,0.6666666666666666,0.5328467153284672,4,4,730,730,4.0,730.0,1.0,3,18,21,-0.801762114537445,2.9767441860465116,7,0,21,7,73,10749.0,4.54,4.7,4.6,4.87,4.91,4.67,4.58,0.0,1,1,0,0,0.26530612244897955,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,-0.42105263157894735,True,True,False
8.0,11.0,3.0,6.0,1.0,16.0,1.0,1.0,48.8284735,2.3264949,0.5,0.0,1.0,0.0,0.6666666666666666,0.5328467153284672,4,4,730,730,4.0,730.0,1.0,19,49,79,0.6651982378854625,-0.18604651162790697,5,2,184,4,52,20176.0,5.0,5.0,4.83,4.5,5.0,5.0,5.0,0.0,15,15,0,0,-0.108843537414966,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1.105263157894737,True,True,False
1.0,10.0,1.0,10.0,0.0,114.0,1.0,1.0,48.8849,2.29622,0.5,0.0,0.0,0.0,-0.3333333333333333,1.1094890510948905,1,3,2,1125,1.9,141.1,1.0,10,35,58,0.5726872246696035,1.186046511627907,35,4,165,43,255,85935.0,4.63,4.72,4.74,4.74,4.8,4.88,4.58,0.0,90,90,0,0,1.6190476190476188,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.15789473684210525,True,True,True
8.0,0.0,8.0,0.0,0.0,12.0,1.0,1.0,48.8413172,2.3390051,2.5,1.0,3.0,3.0,0.0,-0.48905109489051096,2,5,30,30,3.2,30.0,1.0,8,34,64,-0.5330396475770925,1.558139534883721,10,2,82,4,104,72176.0,4.52,4.68,4.57,4.52,4.38,4.7,4.4,0.0,4,4,0,0,0.6394557823129251,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,-0.42105263157894735,False,True,False
11.0,0.0,2.0,6.0,1.0,3.0,1.0,1.0,48.8388,2.35753,0.5,0.0,1.0,1.0,0.6666666666666666,1.1094890510948905,4,4,1125,1125,4.0,1125.0,1.0,4,4,4,-0.8281938325991189,0.6976744186046512,13,1,4,13,135,33244.0,4.86,4.91,4.86,4.91,4.95,4.84,4.73,0.0,1,1,0,0,0.7006802721088433,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.5263157894736842,True,True,False
7.0,6.0,7.0,6.0,1.0,35.0,1.0,1.0,48.87742,2.34982,0.5,0.0,1.0,1.0,0.3333333333333333,-0.5255474452554745,3,3,5,5,3.0,5.0,1.0,4,9,17,-0.2422907488986784,10.488372093023257,73,6,49,71,255,61371.0,4.79,4.82,4.9,4.89,4.94,4.85,4.73,0.0,19,19,0,0,3.4489795918367343,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.5263157894736842,True,True,False
4.0,0.0,4.0,0.0,0.0,532.0,1.0,1.0,48.86831,2.40147,-0.5,0.0,0.0,-1.0,9.333333333333334,-0.0948905109489051,30,30,300,300,30.0,300.0,1.0,17,47,77,-0.07488986784140969,-0.32558139534883723,0,0,183,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450,260,190,0,-0.4285714285714285,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,-0.631578947368421,True,True,False
11.0,7.0,10.0,6.0,0.0,1.0,1.0,1.0,48.875722840917526,2.377383825806212,0.5,0.0,1.0,0.0,0.3333333333333333,-0.0072992700729927005,3,3,360,360,3.0,360.0,1.0,7,23,44,-0.2511013215859031,0.5813953488372093,14,4,146,12,146,29492.0,4.62,4.74,4.59,4.9,4.9,4.74,4.54,0.0,1,1,0,0,0.3809523809523809,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3684210526315789,True,True,False
1.0,9.0,1.0,9.0,1.0,87.0,1.0,1.0,48.86977434980282,2.359686529652772,-0.5,0.5,0.0,-1.0,0.0,-0.48905109489051096,2,5,30,30,3.5,30.0,1.0,5,6,6,-0.8678414096916299,-0.32558139534883723,0,0,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78,78,0,0,-0.4285714285714285,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.21052631578947367,True,True,False
